timestamp_utc,event_type,rank,address,related_address,vote,amount_or_power,pct_of_round,details,source
2026-06-17T05:27:23,uma_vote_reveal,55,,0x69d0341d380a1229f4751a0a721345dbc716586c,YES,39413.0,0.21,Top UMA whale rank 55 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T06:12:47,uma_vote_reveal,38,0x9bc114cbdf47021f15416e720bc71b5341120e87,0x8b64673c9a482913a6e2c1298637532947cd96ee,YES,97881.0,0.52,Top UMA whale rank 38 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T06:13:35,uma_vote_reveal,10,0xaf4c815cf13bc8671a2a12bde62aabec24651ccc,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,YES,459684.0,2.46,Top UMA whale rank 10 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T06:14:23,uma_vote_reveal,14,0x6147d56b02fabd35cd9fc2b80a60276cdf089521,0xf659a672600f7c9f6fac317f884f8c76357fd48b,YES,309632.0,1.66,Top UMA whale rank 14 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T06:40:35,uma_vote_reveal,30,0x419d955a9c3df6a1b9eb3ebf2d21a3c63a8d57ef,0x48f87ad9d4532b1db5fef365a56d8035e88579be,YES,148327.0,0.79,Top UMA whale rank 30 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T07:10:47,uma_vote_reveal,17,0x5db732749c6871540f481c15ebf353fc03c225d3,0xf0027afb0cfbaae582e21d96e2761b0b07bfbfb2,YES,266957.0,1.43,Top UMA whale rank 17 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T07:36:47,uma_vote_reveal,25,,0x30b2daeb3757b6c7462cd0d776828f8d7398be50,YES,196230.0,1.05,Top UMA whale rank 25 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T07:37:35,uma_vote_reveal,22,0x744c2f5fadbc305d20fc91274b71a6896d294946,0xb731ccc5f62e99ea25220bfd73c3867bb5205790,YES,217160.0,1.16,Top UMA whale rank 22 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T07:45:23,uma_vote_reveal,29,0x0dd7762e2fe09c9ee2f5acdea19c102f7c16d8c2,0x2d51f7645dd96bcac85a62a3affd70a419776f52,YES,150355.0,0.8,Top UMA whale rank 29 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T07:50:59,uma_vote_reveal,39,0xd48010de315e10d071853b1466f0c273e766fa07,0xf0180d4561dbaeaac3b96b7491bfafc94cea4069,NO/YES,96349.0,0.52,Top UMA whale rank 39 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T08:00:47,uma_vote_reveal,54,,0xefe1fcede58d10606e89fdcf7539035686c7e2ad,YES,39605.0,0.21,Top UMA whale rank 54 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T08:04:11,uma_vote_reveal,20,0x8d47cd9b8b015b0f3865e8ee0b96b8125bb1f483,0x0e5f35f0c4395e19a26f05d10d971efb0ed20049,YES,238473.0,1.28,Top UMA whale rank 20 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T08:17:47,uma_vote_reveal,27,0xd0a530121747b005af6bed69426092cb525713d5,0x1a0d30c0d36ec7fbd1082ce54443acb68ddaf351,OTHER/YES,178654.0,0.96,Top UMA whale rank 27 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T08:36:23,uma_vote_reveal,18,,0x2c26767989d49215d249e6d36f8e3fe2717f7dbd,YES,255937.0,1.37,Top UMA whale rank 18 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T08:55:59,uma_vote_reveal,9,0xc636da66cfa5c363c4785835069dcaf85ab91feb,0x6564c6c44ef87e3bb32d7987317869817380340c,YES,461061.0,2.47,Top UMA whale rank 9 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T09:14:23,uma_vote_reveal,19,0x8bd7b5e860998607715da42944cc9de3486a3ae2,0x840bf8f06b175aa001b85cdb68b3378e8b14946f,YES,255551.0,1.37,Top UMA whale rank 19 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T09:55:47,uma_vote_reveal,35,0xfcfa494c13409172109f161c428499b39682ffa4,0x92d76b5d5ee767a4a90719a9a910936dc4006fc6,YES,119580.0,0.64,Top UMA whale rank 35 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T10:03:35,uma_vote_reveal,28,0x0f8fe8e8b7ad38615904a08e821e875fa19d8b67,0x89bebc6265fa32861e38ae26e112aa4694b9103a,YES,157726.0,0.84,Top UMA whale rank 28 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T11:09:11,uma_vote_reveal,26,0xcf2e28e5e57461254b8b254ae6d03c89d19bf743,0x4863fe62d4cd3718bc0c104ec0cb45052d41e44f,YES,192691.0,1.03,Top UMA whale rank 26 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T11:42:47,uma_vote_reveal,56,0x53a30736a43c413edf5c13f049d34d3dd57b7128,0x4431211df49f9a51cbba89467a524985cc809080,NO,34450.0,0.18,Top UMA whale rank 56 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T12:38:11,uma_vote_reveal,46,0x79c8039c0cfbdc3cdf8d66efb1ad2836e698ea3c,0xc9e8233c2c5476cda4f96595bbb3a9d117168df5,YES,60980.0,0.33,Top UMA whale rank 46 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T13:04:47,uma_vote_reveal,48,0xa4d849e3b972088f72ed2899f2945410cd784ba7,0xe6643d4bc9ef9a7b4a1d52a5d6b7df97daf6431e,YES,50481.0,0.27,Top UMA whale rank 48 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T13:05:47,uma_vote_reveal,49,0x82ac3585ab4c876acf7bc28cb6833a65ba7ec7db,0xc514ee0ec7d8cd86d32b60cbbe753f115959ed00,YES,50256.0,0.27,Top UMA whale rank 49 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T13:13:23,uma_vote_reveal,31,,0x240d2243d90e8968d0c8e807202bc8a2de0dc53c,YES,143537.0,0.77,Top UMA whale rank 31 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T13:17:11,uma_vote_reveal,44,0x27064cc4fe5bd5a20d0e5a21390a45f5a44bf7d3,0xed92d127277fae0dba3490b724f81dcb95a8a7b0,YES,75129.0,0.4,Top UMA whale rank 44 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T13:29:59,uma_vote_reveal,57,0xb7351893b4108a62cd765cdaa8ed6e8544e9bbf2,0xe348855eba9f8b179fe379dbb6f776e40f46484c,YES,34243.0,0.18,Top UMA whale rank 57 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T14:58:47,uma_vote_reveal,4,0xb21be96dc75717272402ef97a5cc144544263e3c,0xfec2ade141272f5271febadfca5d21ca30fc04a5,YES,1072344.0,5.74,Top UMA whale rank 4 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T16:45:23,uma_vote_reveal,41,,0x84252729ed32fa0fa1b454b8f58b71758239d627,NO,81337.0,0.44,Top UMA whale rank 41 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T17:11:23,uma_vote_reveal,6,0x4b8aef878255f6242606fe5e73d659004f5a34fa,0x0afc9a935960948ed35e50ac7639cbb38e840b38,YES,880730.0,4.72,Top UMA whale rank 6 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T17:14:11,uma_vote_reveal,51,0x1cee194da1eefe344fb2e7f46fab7d3a65c078e5,0x18f7f5243263e84ee8de50ca6c704b3415669222,YES,42894.0,0.23,Top UMA whale rank 51 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T17:17:23,uma_vote_reveal,34,0xfa93e76bb7de1071d6f9c0f77af883c2a944b2d1,0xc12fa1c74c5d97c8eae9c16ab9df28837d9d39ee,YES,122819.0,0.66,Top UMA whale rank 34 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T20:08:59,uma_vote_reveal,24,,0x6573e30ee0ad46bc9afa0c2adb0d3f147d658efe,OTHER/YES,206867.0,1.11,Top UMA whale rank 24 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T21:22:11,uma_vote_reveal,43,0xdd2cb8c9b8fccdc366ae60f4fe1c99813ec0d18e,0x69d0a6ccb76f3f7ef96dada03b01b555e76fa819,YES,77718.0,0.42,Top UMA whale rank 43 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T22:03:23,uma_vote_reveal,45,0xa8e20d1b16c2821c2e17a58eb9c92c2ec7699283,0xa9b0d5c5e012cb47dd473fe3cea272b5f716c344,YES,61675.0,0.33,Top UMA whale rank 45 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T22:07:35,uma_vote_reveal,1,0x2f8320c2dc28681aa5bbf92e79c37be656a7d5f1,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,YES,3121680.0,16.71,Top UMA whale rank 1 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T22:45:35,uma_vote_reveal,32,0x203f9674be9782bc4b194625ee9dc6800e65b2d8,0xe42088fe251e3173e680f4b4a7f3942e5b8b021a,NO,136045.0,0.73,Top UMA whale rank 32 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-17T23:30:59,uma_vote_reveal,50,0x1de746bb64222c304b38f84613745323cb6c7fc1,0x04b81d0480d5899b7d1460fa5036b66415ecdb57,NO,44276.0,0.24,Top UMA whale rank 50 reveal via delegate/hot wallet,Top_60_Whales.csv
2026-06-20T02:59:56.000Z,known_target_contact,60,0x126db3213b309a8d554594e591e614425ccac78e,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,YES,0.0,,polygon contact with polygon_protocol_contract:polygon_native_usdc asset=MATIC,onchain_asset_transfers
2026-06-20T03:20:05.000Z,known_target_contact,60,0x126db3213b309a8d554594e591e614425ccac78e,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,YES,0.0,,polygon contact with polygon_protocol_contract:polygon_native_usdc asset=MATIC,onchain_asset_transfers
