chain,query_address,query_direction,category,block_num,timestamp_utc,tx_hash,from_address,to_address,asset,token_address,value,erc1155_metadata,is_spam_asset,raw
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,from,erc20,24959146,2026-04-25T19:35:47.000Z,0xd1027963a664bf38ce12e62836d8387700e79cbfec7d0570e7cce9f206b20b0c,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,0x004395edb43efca9885cedad51ec9faf93bd34ac,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,848400.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cd8aa"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""hash"": ""0xd1027963a664bf38ce12e62836d8387700e79cbfec7d0570e7cce9f206b20b0c"", ""metadata"": {""blockTimestamp"": ""2026-04-25T19:35:47.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xb3a7db2d1826fe400000""}, ""to"": ""0x004395edb43efca9885cedad51ec9faf93bd34ac"", ""tokenId"": null, ""uniqueId"": ""0xd1027963a664bf38ce12e62836d8387700e79cbfec7d0570e7cce9f206b20b0c:log:447"", ""value"": 848400.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,from,erc20,24968861,2026-04-27T04:03:35.000Z,0x09c65dc2c938bef2ef3f8165c311ad493673e09fb0019a65658e55d4c2ad2912,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,0x004395edb43efca9885cedad51ec9faf93bd34ac,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,848400.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cfe9d"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""hash"": ""0x09c65dc2c938bef2ef3f8165c311ad493673e09fb0019a65658e55d4c2ad2912"", ""metadata"": {""blockTimestamp"": ""2026-04-27T04:03:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xb3a7db2d1826fe400000""}, ""to"": ""0x004395edb43efca9885cedad51ec9faf93bd34ac"", ""tokenId"": null, ""uniqueId"": ""0x09c65dc2c938bef2ef3f8165c311ad493673e09fb0019a65658e55d4c2ad2912:log:388"", ""value"": 848400.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,from,erc20,24975980,2026-04-28T03:50:35.000Z,0x4cc85d90a683a7a7d970ff1d785e3a885995dfc9f0ad4f9abc007b1c5a2fdafd,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,0x004395edb43efca9885cedad51ec9faf93bd34ac,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,181000.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17d1a6c"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""hash"": ""0x4cc85d90a683a7a7d970ff1d785e3a885995dfc9f0ad4f9abc007b1c5a2fdafd"", ""metadata"": {""blockTimestamp"": ""2026-04-28T03:50:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x26540797dce667200000""}, ""to"": ""0x004395edb43efca9885cedad51ec9faf93bd34ac"", ""tokenId"": null, ""uniqueId"": ""0x4cc85d90a683a7a7d970ff1d785e3a885995dfc9f0ad4f9abc007b1c5a2fdafd:log:517"", ""value"": 181000.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,to,erc20,24959070,2026-04-25T19:20:35.000Z,0x91fd8f846ca036e5b495ff714c2059b2306f68b9c5e14516faa2654f041a2aba,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,424200.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cd85e"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43"", ""hash"": ""0x91fd8f846ca036e5b495ff714c2059b2306f68b9c5e14516faa2654f041a2aba"", ""metadata"": {""blockTimestamp"": ""2026-04-25T19:20:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x59d3ed968c137f200000""}, ""to"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""tokenId"": null, ""uniqueId"": ""0x91fd8f846ca036e5b495ff714c2059b2306f68b9c5e14516faa2654f041a2aba:log:333"", ""value"": 424200.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,to,erc20,24959080,2026-04-25T19:22:35.000Z,0xe13687214aa6ee72462be7aa7710cbe784d2005ad1c5ad8a1eb8210c29fe440c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,424200.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cd868"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43"", ""hash"": ""0xe13687214aa6ee72462be7aa7710cbe784d2005ad1c5ad8a1eb8210c29fe440c"", ""metadata"": {""blockTimestamp"": ""2026-04-25T19:22:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x59d3ed968c137f200000""}, ""to"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""tokenId"": null, ""uniqueId"": ""0xe13687214aa6ee72462be7aa7710cbe784d2005ad1c5ad8a1eb8210c29fe440c:log:100"", ""value"": 424200.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,to,erc20,24968832,2026-04-27T03:57:47.000Z,0x7cf3a1015b7dbdda6b70c6bdaa10c77d48baf777bcbd06706756bc9623ab68be,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,424200.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cfe80"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43"", ""hash"": ""0x7cf3a1015b7dbdda6b70c6bdaa10c77d48baf777bcbd06706756bc9623ab68be"", ""metadata"": {""blockTimestamp"": ""2026-04-27T03:57:47.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x59d3ed968c137f200000""}, ""to"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""tokenId"": null, ""uniqueId"": ""0x7cf3a1015b7dbdda6b70c6bdaa10c77d48baf777bcbd06706756bc9623ab68be:log:63"", ""value"": 424200.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,to,erc20,24968836,2026-04-27T03:58:35.000Z,0x14ea4c881efa55c2d3dd2f74a319b07f1dfbe22a6c11d3ff783fffdf5322d751,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,424200.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17cfe84"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43"", ""hash"": ""0x14ea4c881efa55c2d3dd2f74a319b07f1dfbe22a6c11d3ff783fffdf5322d751"", ""metadata"": {""blockTimestamp"": ""2026-04-27T03:58:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x59d3ed968c137f200000""}, ""to"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""tokenId"": null, ""uniqueId"": ""0x14ea4c881efa55c2d3dd2f74a319b07f1dfbe22a6c11d3ff783fffdf5322d751:log:200"", ""value"": 424200.0}"
ethereum,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,to,erc20,24975965,2026-04-28T03:47:35.000Z,0x649c78133da1efc00e1b378b239d98f0480d73d800167db917327327ce472b9c,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xfc204fcfd2a579157898a212ea25ac98de2b1e1c,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,181000.0,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""asset"": ""UMA"", ""blockNum"": ""0x17d1a5d"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43"", ""hash"": ""0x649c78133da1efc00e1b378b239d98f0480d73d800167db917327327ce472b9c"", ""metadata"": {""blockTimestamp"": ""2026-04-28T03:47:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x26540797dce667200000""}, ""to"": ""0xfc204fcfd2a579157898a212ea25ac98de2b1e1c"", ""tokenId"": null, ""uniqueId"": ""0x649c78133da1efc00e1b378b239d98f0480d73d800167db917327327ce472b9c:log:81"", ""value"": 181000.0}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,from,erc20,24836854,2026-04-08T18:42:35.000Z,0x1a8fc2bc6b0dd6279ddc670680c09205d94048b80e4570bc01b449dcc8ac880a,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,0xf9ae60c0cb90cb6869bcd8bde2f18528b26b5d6d,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,4017.0540495937566,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17afaf6"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""hash"": ""0x1a8fc2bc6b0dd6279ddc670680c09205d94048b80e4570bc01b449dcc8ac880a"", ""metadata"": {""blockTimestamp"": ""2026-04-08T18:42:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xd9c3d2ded74c432b90""}, ""to"": ""0xf9ae60c0cb90cb6869bcd8bde2f18528b26b5d6d"", ""tokenId"": null, ""uniqueId"": ""0x1a8fc2bc6b0dd6279ddc670680c09205d94048b80e4570bc01b449dcc8ac880a:log:105"", ""value"": 4017.0540495937566}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,from,erc20,24902083,2026-04-17T20:51:35.000Z,0xdadc32a5f2f8daaf9dcaf113fe383c0f9ecb347bd75250a4aa7d312df5cf4c3a,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,0x9008d19f58aabd9ed0d60971565aa8510560ab41,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,2574.992546159218,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17bf9c3"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""hash"": ""0xdadc32a5f2f8daaf9dcaf113fe383c0f9ecb347bd75250a4aa7d312df5cf4c3a"", ""metadata"": {""blockTimestamp"": ""2026-04-17T20:51:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x8b97333dd62ad57e39""}, ""to"": ""0x9008d19f58aabd9ed0d60971565aa8510560ab41"", ""tokenId"": null, ""uniqueId"": ""0xdadc32a5f2f8daaf9dcaf113fe383c0f9ecb347bd75250a4aa7d312df5cf4c3a:log:203"", ""value"": 2574.992546159218}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,from,erc20,24984506,2026-04-29T08:20:11.000Z,0x2fe427b94f9b9f23838f886b51a5acb1599d247121e570be177748c2b7197d0d,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,0x9008d19f58aabd9ed0d60971565aa8510560ab41,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,3212.960129420077,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17d3bba"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""hash"": ""0x2fe427b94f9b9f23838f886b51a5acb1599d247121e570be177748c2b7197d0d"", ""metadata"": {""blockTimestamp"": ""2026-04-29T08:20:11.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xae2cc766b718c86152""}, ""to"": ""0x9008d19f58aabd9ed0d60971565aa8510560ab41"", ""tokenId"": null, ""uniqueId"": ""0x2fe427b94f9b9f23838f886b51a5acb1599d247121e570be177748c2b7197d0d:log:197"", ""value"": 3212.960129420077}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,from,erc20,25173886,2026-05-25T17:43:11.000Z,0x410c61f25f3d9676cc319b9cf18ce76c70b1c6c51b9d33dba346a611e6ca3e47,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,0x9008d19f58aabd9ed0d60971565aa8510560ab41,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,2390.267040105548,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x1801f7e"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""hash"": ""0x410c61f25f3d9676cc319b9cf18ce76c70b1c6c51b9d33dba346a611e6ca3e47"", ""metadata"": {""blockTimestamp"": ""2026-05-25T17:43:11.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x81939e68cc6792d139""}, ""to"": ""0x9008d19f58aabd9ed0d60971565aa8510560ab41"", ""tokenId"": null, ""uniqueId"": ""0x410c61f25f3d9676cc319b9cf18ce76c70b1c6c51b9d33dba346a611e6ca3e47:log:218"", ""value"": 2390.267040105548}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,to,erc20,24836843,2026-04-08T18:40:23.000Z,0xdbf65fa335d465359cbbe9bf6db60a2da38d29ed69fca2c7fb7cb6190e4565f8,0x0000000000000000000000000000000000000000,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,4017.0540495937566,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17afaeb"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0x0000000000000000000000000000000000000000"", ""hash"": ""0xdbf65fa335d465359cbbe9bf6db60a2da38d29ed69fca2c7fb7cb6190e4565f8"", ""metadata"": {""blockTimestamp"": ""2026-04-08T18:40:23.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xd9c3d2ded74c432b90""}, ""to"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""tokenId"": null, ""uniqueId"": ""0xdbf65fa335d465359cbbe9bf6db60a2da38d29ed69fca2c7fb7cb6190e4565f8:log:605"", ""value"": 4017.0540495937566}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,to,erc20,24902071,2026-04-17T20:49:11.000Z,0xdd846efaae90b24a6542c9258e2b3bfd2f5bf1fc886020411ab7aa07350f4896,0x0000000000000000000000000000000000000000,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,2574.992546159218,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17bf9b7"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0x0000000000000000000000000000000000000000"", ""hash"": ""0xdd846efaae90b24a6542c9258e2b3bfd2f5bf1fc886020411ab7aa07350f4896"", ""metadata"": {""blockTimestamp"": ""2026-04-17T20:49:11.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x8b97333dd62ad57e39""}, ""to"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""tokenId"": null, ""uniqueId"": ""0xdd846efaae90b24a6542c9258e2b3bfd2f5bf1fc886020411ab7aa07350f4896:log:326"", ""value"": 2574.992546159218}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,to,erc20,24984494,2026-04-29T08:17:47.000Z,0x20c5e0d40a96a74ec5452a490f8cdc0123ef85b8fdea41c62017a9fb73ee7653,0x0000000000000000000000000000000000000000,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,3212.960129420077,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x17d3bae"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0x0000000000000000000000000000000000000000"", ""hash"": ""0x20c5e0d40a96a74ec5452a490f8cdc0123ef85b8fdea41c62017a9fb73ee7653"", ""metadata"": {""blockTimestamp"": ""2026-04-29T08:17:47.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0xae2cc766b718c86152""}, ""to"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""tokenId"": null, ""uniqueId"": ""0x20c5e0d40a96a74ec5452a490f8cdc0123ef85b8fdea41c62017a9fb73ee7653:log:118"", ""value"": 3212.960129420077}"
ethereum,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,to,erc20,25173877,2026-05-25T17:41:23.000Z,0x0cf3041120e1520c8fc550734840acefb565e7d20e6e82ec35948a8a54b23fd3,0x0000000000000000000000000000000000000000,0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,2390.267040105548,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""to"", ""_query_address"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""asset"": ""UMA"", ""blockNum"": ""0x1801f75"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0x0000000000000000000000000000000000000000"", ""hash"": ""0x0cf3041120e1520c8fc550734840acefb565e7d20e6e82ec35948a8a54b23fd3"", ""metadata"": {""blockTimestamp"": ""2026-05-25T17:41:23.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x81939e68cc6792d139""}, ""to"": ""0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff"", ""tokenId"": null, ""uniqueId"": ""0x0cf3041120e1520c8fc550734840acefb565e7d20e6e82ec35948a8a54b23fd3:log:108"", ""value"": 2390.267040105548}"
ethereum,0xdb2808ed6cf0b8b9686222689cf4f6e88e42b80a,from,erc20,24948839,2026-04-24T09:10:35.000Z,0x425382b9a9565fb132b97a437ee20616fee9d033e7980eacbc3ceb9e3e2c42ff,0xdb2808ed6cf0b8b9686222689cf4f6e88e42b80a,0x004395edb43efca9885cedad51ec9faf93bd34ac,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,84317.16,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xdb2808ed6cf0b8b9686222689cf4f6e88e42b80a"", ""asset"": ""UMA"", ""blockNum"": ""0x17cb067"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xdb2808ed6cf0b8b9686222689cf4f6e88e42b80a"", ""hash"": ""0x425382b9a9565fb132b97a437ee20616fee9d033e7980eacbc3ceb9e3e2c42ff"", ""metadata"": {""blockTimestamp"": ""2026-04-24T09:10:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x11dad7a7b08a4f640000""}, ""to"": ""0x004395edb43efca9885cedad51ec9faf93bd34ac"", ""tokenId"": null, ""uniqueId"": ""0x425382b9a9565fb132b97a437ee20616fee9d033e7980eacbc3ceb9e3e2c42ff:log:404"", ""value"": 84317.16}"
ethereum,0xbec3396836c22ed69945d4951ca3fe7c2f520ff4,from,erc20,24891496,2026-04-16T09:29:23.000Z,0xad1c1f248b98831e845d2674582be2294bcf87ab7ca8f4eee719c11db96624e3,0xbec3396836c22ed69945d4951ca3fe7c2f520ff4,0x004395edb43efca9885cedad51ec9faf93bd34ac,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,641.72,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xbec3396836c22ed69945d4951ca3fe7c2f520ff4"", ""asset"": ""UMA"", ""blockNum"": ""0x17bd068"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xbec3396836c22ed69945d4951ca3fe7c2f520ff4"", ""hash"": ""0xad1c1f248b98831e845d2674582be2294bcf87ab7ca8f4eee719c11db96624e3"", ""metadata"": {""blockTimestamp"": ""2026-04-16T09:29:23.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x22c9a76c058fac0000""}, ""to"": ""0x004395edb43efca9885cedad51ec9faf93bd34ac"", ""tokenId"": null, ""uniqueId"": ""0xad1c1f248b98831e845d2674582be2294bcf87ab7ca8f4eee719c11db96624e3:log:408"", ""value"": 641.72}"
ethereum,0xbec3396836c22ed69945d4951ca3fe7c2f520ff4,from,erc20,24891507,2026-04-16T09:31:35.000Z,0x4d8387cb4652c2bae6146bfaf3a98b694289cac229d359bccf09371482d0470b,0xbec3396836c22ed69945d4951ca3fe7c2f520ff4,0x000010036c0190e009a000d0fc3541100a07380a,UMA,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,183.28855296623735,[],False,"{""_category_query"": ""erc20"", ""_chain"": ""ethereum"", ""_direction"": ""from"", ""_query_address"": ""0xbec3396836c22ed69945d4951ca3fe7c2f520ff4"", ""asset"": ""UMA"", ""blockNum"": ""0x17bd073"", ""category"": ""erc20"", ""erc1155Metadata"": [], ""erc721TokenId"": null, ""from"": ""0xbec3396836c22ed69945d4951ca3fe7c2f520ff4"", ""hash"": ""0x4d8387cb4652c2bae6146bfaf3a98b694289cac229d359bccf09371482d0470b"", ""metadata"": {""blockTimestamp"": ""2026-04-16T09:31:35.000Z""}, ""rawContract"": {""address"": ""0x04fa0d235c4abf4bcf4787af4cf447de572ef828"", ""decimal"": ""0x12"", ""value"": ""0x9efa3bfd183f227d6""}, ""to"": ""0x000010036c0190e009a000d0fc3541100a07380a"", ""tokenId"": null, ""uniqueId"": ""0x4d8387cb4652c2bae6146bfaf3a98b694289cac229d359bccf09371482d0470b:log:510"", ""value"": 183.28855296623735}"
